5956	1435847980,19163,1 1435852562,17998,1 1435855843,40625,1 1435856861,40906,1 1435857578,21363,1 1435867013,5104,1 1435868523,27518,1 1435875514,25298,1 1435882152,17540,1 1435883191,8791,1 1435884210,24662,1 1435885088,36176,1 1435886448,51433,1 1435890955,25874,1 1435900679,17275,1 1435904325,34456,1 1435920262,24522,1 1435984119,40287,1 1435987619,43653,1 1436014968,32054,1 1436115564,15573,1 1436155857,8657,1 1436167789,14608,1 1436170450,40625,1 1436231456,30629,1 1436256022,10236,1 1436267882,29900,1 1436320484,11787,1 1436344458,40978,1 1436431218,8992,1 1436502524,3242,1 1436516968,10236,1 1436539136,24664,1 1436601025,22033,1 1436690281,10236,1 1436713117,29436,1 1436718151,47259,1 1436952045,22033,1 1438052028,40978,1 1439198088,44787,1 1439457982,20886,1 1439508499,25298,1 1439508499,41709,1 1439644605,44779,1 1439791178,15280,1 1440003401,38270,1 1440180618,38270,1 1441686182,22033,1 1441913735,50468,1 1442622904,27797,1 1442850265,8339,1 1442914876,35053,1 1442914876,50440,1 1443606646,38296,1 1445941234,5104,1 1446022181,24225,1 1446066377,15229,1 1446066377,38270,1 1446919042,32409,1 1447201471,22033,1 1447202326,14923,1 1448014233,53016,1 1448297934,49363,1 1449616569,5268,1 1449874772,34747,1 1449936581,51187,1 1451530630,3242,1 1452626709,22643,1 1452626709,24257,1 1452747049,14923,1 1453024074,3177,1 1453346151,36091,1 1453634751,11787,1 1454146519,40625,1 1454287707,31570,1 1455323071,36091,1 1457440629,8339,1 1457589727,43053,1 1458105029,47259,1 1459393804,2037,1 1459393804,53632,1 1460040731,17998,1 1460102597,25860,1 1460366035,2037,1 1460368384,46529,1 1460413225,46012,1 1460554174,22643,1 1462443731,29900,1 1462871891,20350,1 1465182299,49555,1 1465573116,8339,1 1465681955,40287,1 1465948381,46529,1 1466056266,49927,1 1468227499,18992,1 1469416246,29671,1 1469420165,46529,1 1469466048,14878,1 1469828891,24070,1 1469828891,29671,1 1474455592,51187,1 1475095448,46529,1 1492066430,26476,1
5957	1475035886,46529,1
5959	1423312050,44810,1 1423976366,47293,1 1424252929,21220,1 1430752237,4469,1 1431881660,44779,1 1436928406,1795,1 1438242800,22033,1 1440567999,48075,1 1446216252,2504,1 1446985215,16986,1 1451248252,33855,1 1463919374,19034,1 1468721458,53261,1 1470305995,18440,1 1472458734,4368,1 1473598308,5241,1 1478247593,46149,1 1479994860,10236,1 1481810567,3903,1 1487036308,44089,1 1490510442,24819,1 1491514547,19034,1 1492289160,42799,1 1493416009,29438,1
5961	1389278137,21919,1 1483388438,21919,1
5962	1389838603,49076,1 1399648847,5922,1 1399858813,49076,1 1408927638,5932,1 1410094709,49076,1 1410308552,41709,1 1416932061,35053,1 1417642664,49076,1 1418504277,17403,1 1427344597,5908,1 1440273918,12490,1 1447191601,3064,1 1453447983,3242,1 1454925762,22033,1 1463732440,51396,1 1467783065,50440,1 1475440305,13021,1 1484557915,52161,1 1491431221,3437,1
5964	1453166105,13359,1
5965	1394487296,48212,1 1481176860,30334,1
5966	1397216453,51321,1 1424068616,51321,1
5967	1417154765,3437,1
5968	1436722649,15332,1 1453992173,15332,1 1464655909,15332,1 1466211280,15332,1 1468358103,15332,1
5969	1393153315,2317,1 1393248208,3177,1 1406605136,3177,1 1406649489,29152,1 1412564158,2942,1 1421560371,2918,1 1436273688,30900,1 1440153342,5970,1 1441656058,5970,1 1445414152,24038,1 1450500913,12933,1 1457330273,19034,1 1459512634,26831,1 1460606023,12933,1 1465350612,5990,1 1475745816,12933,1 1475814050,39659,1 1480589059,5970,1 1481703806,51187,1 1483317137,25958,1 1484520450,34976,1 1485861449,5990,1 1486002692,6899,1 1487988342,5990,1 1488876410,5970,1 1489736940,3177,1 1490564366,5990,1 1491215466,5990,1 1491644942,5990,1 1491988130,5990,1 1492436426,5990,1 1493041273,5990,1
5970	1443354916,5969,1 1445417865,24038,1 1445850496,5969,1 1473899093,27944,1 1489741850,3177,1
5971	1488813450,3177,1 1491356884,3177,1
5972	1490101359,5970,1
5973	1434499592,5969,1
5978	1457417954,18365,1
5979	1491078550,41440,1
5980	1392637621,5958,1
5981	1489457760,2918,1
5982	1463482299,33928,1
5983	1452602843,26465,1
5984	1444563737,6376,1
5986	1431488862,52641,1 1453272756,44219,1 1455698744,5904,1 1461414594,5904,1 1466831126,35053,1 1476492077,37741,1 1486435381,31106,1 1488988443,3903,1
5987	1453488016,5986,1
5988	1417533112,30334,1 1456922898,30334,1 1457318238,51283,1 1463532034,3903,1 1473117794,3242,1
5989	1490882839,39770,1
5990	1391125561,25216,1 1416911553,25197,1 1417993176,25197,1 1419390278,25197,1 1433572840,5969,1 1435160658,25216,1 1441646621,5970,1 1442167083,5969,1 1443439042,25197,1 1446015994,25194,1 1465698920,18518,1 1466324314,52935,1 1467772663,5969,1 1485668033,34488,1 1486009693,6899,1
5991	1442204275,17334,1
5992	1487130325,17998,1
5994	1460344625,4911,1
5995	1445257263,18380,1
5996	1421240191,13076,1 1421325290,48212,1 1421622661,14211,1 1421622661,32996,1 1421622661,53016,1 1421622976,48212,1 1422097362,15280,1 1422097362,35053,1 1422781600,10236,1 1423979046,14213,1 1423979046,53016,1
5998	1448483695,36781,1
5999	1420145916,35053,1
6000	1474430510,47615,1
6001	1400620413,10236,1
6002	1410229652,35198,1 1449616293,52048,1 1450050955,52048,1 1454745874,52048,1 1455467173,30268,1 1457074158,35198,1 1461373495,46658,1 1469674368,52048,1 1469824179,52048,1 1483078692,44772,1 1483970798,52048,1 1489281975,52048,1
6003	1439172582,12600,1
6004	1395132587,53545,1
6005	1477826716,33166,1 1479866431,46149,1
6006	1428756185,46743,1 1432355343,7257,1
6008	1457305333,18310,1
6009	1488487585,45973,1
6014	1395418552,10506,1 1405185907,42161,1 1408102631,48212,1 1410260669,52538,1 1411471708,31016,1 1413960966,3242,1 1418872863,52538,1 1419133287,44134,1 1444533864,17998,1 1447529581,52538,1 1455046363,6017,1 1469744303,3242,1 1473986380,35694,1 1474783785,51720,1 1488410502,29152,1 1489844687,6015,1 1493171838,6015,1
6015	1474365549,424,1 1477354784,19034,1
6016	1414490577,30629,1
6018	1474804251,2902,1 1485951497,2902,1
6020	1460003135,10858,1 1460788468,10858,1 1484516550,10858,1
6021	1423391941,25860,1
6022	1486509798,6023,1 1491164395,6023,1
6023	1390128802,235,1 1391835306,22033,1 1392290700,6025,1 1401443193,43520,1 1407731192,6025,1 1408422466,6025,1 1410008482,45101,1 1418596926,241,1 1427437094,51120,1 1430693385,34456,1 1440159940,16741,1 1451416116,234,1 1454210384,7082,1 1454255439,6026,1 1455418422,27161,1 1462430237,17998,1 1467590819,10375,1 1467793450,18061,1 1468786421,17998,1 1471638350,27181,1 1475777175,34003,1 1481643706,36720,1 1484386867,6025,1 1485886055,34003,1 1486094328,22033,1 1486179594,23505,1
6024	1453773629,6023,1
6025	1389579514,6023,1 1434577173,6023,1
6026	1451558678,53547,1 1451851604,6023,1 1451942489,241,1 1452037598,6023,1 1452204008,51439,1 1454191741,31608,1 1454890273,31608,1 1455040488,31608,1 1457655116,20508,1 1458434063,6023,1 1459541777,6023,1 1460331011,20508,1
6027	1464011252,6023,1
6028	1486970403,31651,1
6029	1420904015,2168,1 1424922802,3903,1 1433487947,35053,1 1447140811,17998,1 1453755042,29380,1 1454917599,17998,1 1469537609,3903,1 1473914362,3903,1 1478258020,3903,1
6030	1404539237,48920,1 1409011388,5932,1 1438667223,37493,1 1452911556,15909,1
6031	1493199954,5904,1
6033	1451704597,51331,1
6034	1423800905,12813,1 1443709002,32409,1 1445806092,26030,1 1452007988,12810,1 1459643423,36720,1 1459891014,662,1 1461904364,12810,1 1464207089,22033,1 1465859518,22033,1 1466100996,44822,1 1468286918,3242,1 1472178341,39565,1 1476018068,12405,1 1477177556,3254,1 1477454619,12813,1 1488616973,31882,1 1490089168,5268,1 1490226315,7930,1 1491001276,30529,1 1491706936,35063,1
6035	1433856499,52538,1
6036	1478543199,23609,1
6037	1462106671,35918,1
6038	1461085561,18401,1 1471805506,33900,1
6039	1405926615,35053,1 1412591905,30629,1 1416352246,2109,1 1421071939,30629,1 1421117662,42161,1 1422396611,18256,1 1422490523,3242,1 1428459946,21171,1 1432268092,47937,1 1433744582,3242,1 1434825734,17943,1 1436751504,49358,1 1443087253,30629,1 1443801431,21307,1 1450734302,3242,1 1451791700,49705,1 1453190414,3242,1 1455792131,22033,1 1457298810,30629,1 1459606929,2570,1 1461911534,2109,1 1463107030,3242,1 1466501898,29154,1 1466528570,3242,1 1466579245,49705,1 1467379761,30629,1 1467430044,10144,1 1467602475,31151,1 1468131217,30629,1 1468469730,30629,1 1468593321,10820,1 1469289820,11617,1 1469781287,3242,1 1469976218,42161,1 1470737555,1685,1 1471285869,30629,1 1473053546,43807,1 1475109377,10594,1 1475115915,3242,1 1475576341,31690,1 1477984315,22033,1 1480187065,11462,1 1480250527,3242,1 1480544525,30629,1 1485205879,42161,1 1486253947,51187,1 1486696885,51187,1 1489593262,31882,1 1493127608,3242,1 1493357707,22237,1
6040	1476192710,6039,1
6042	1459909336,27915,1 1461219742,44951,1 1461728178,26894,1 1470909253,44951,1
6043	1484363747,25860,1
6044	1429146510,12604,1 1464799638,33900,1 1470123140,12604,1 1476613461,53112,1 1477958609,6047,1 1484002159,12600,1
6045	1460424430,20777,1 1466406039,42851,1
6046	1447877272,20964,1 1447877272,33900,1 1448454574,12600,1 1448454574,20964,1 1448947273,33900,1 1449203239,20964,1 1478593069,53112,1
6048	1468753187,35053,1 1480071792,46529,1
6049	1465904425,46529,1 1467892468,31570,1 1468306234,31570,1 1475975700,5939,1
6050	1398577166,25311,1
6051	1453781432,5684,1
6052	1478584537,29152,1 1479099583,29152,1 1481100970,3699,1 1481766503,29152,1 1482153484,32305,1 1483495813,48212,1
6053	1456968900,46012,1 1464937747,5684,1 1465863884,42218,1 1466350588,37987,1 1470023407,24957,1 1470880602,12195,1 1471323325,6056,1 1482084011,5684,1 1484871634,22033,1 1490879843,22033,1 1492412174,15167,1
6054	1476798505,6975,1
6058	1420853186,13121,1
6059	1418331113,53401,1
6060	1412525783,5684,1
6061	1462436197,39159,1 1473143883,39159,1 1492506022,35053,1
6062	1400638119,6063,1 1401772505,6063,1
6063	1395585424,6062,1
6064	1438519015,5684,1
6065	1395584616,18310,1
6066	1461284778,33448,1 1464033936,5684,1
6067	1454063288,6975,1
6068	1456312846,6975,1 1456910357,6975,1 1456913077,6975,1 1457308998,6975,1 1469625501,6975,1 1469626437,6975,1
6069	1436157696,51284,1 1474976425,22867,1 1476160886,22867,1
6071	1487000472,37973,1
6072	1427609491,53761,1
6073	1476594390,16008,1
6074	1466536947,37973,1
6079	1393456738,40979,1
6080	1479719198,22033,1
6081	1398751626,43008,1
6083	1490343755,7329,1
6084	1476700520,46462,1 1490743704,53233,1
6085	1487018311,33493,1
6086	1454787969,29802,1
6088	1446207751,39881,1
6089	1480740452,919,1
6090	1449757193,6112,1 1486537323,6112,1 1488287730,6112,1 1489713215,6112,1 1490096068,6112,1 1490913000,6112,1 1491801388,6112,1
6091	1455348599,30300,1
6092	1460363208,9282,1
6093	1394250895,34976,1 1411377331,22033,1 1415051400,15947,1 1421514415,22033,1 1444548969,35053,1 1458604563,30334,1
6095	1402339616,44787,1 1413003667,44787,1 1413020733,11721,1 1413209488,6097,1
6096	1424318786,6097,1
6098	1396187955,18305,1 1445301690,18424,1 1454748661,48212,1 1461625758,38766,1 1480832851,29375,1 1482991436,38087,1 1483511565,38087,1 1484143872,38087,1 1484447278,6210,1 1489542520,6210,1
6099	1442988902,6098,1 1486708721,6098,1
6100	1463975294,14444,1
6101	1481477235,30779,1
6102	1410003153,12471,1 1415156614,12471,1 1430700663,47088,1
6103	1431435803,22033,1 1477817891,46904,1
6104	1389216181,15116,1 1407849656,13397,1 1457387457,4625,1
6105	1436708669,7924,1
6106	1459285532,49756,1
6107	1467361033,4064,1 1467630573,4064,1 1467793290,4064,1 1468032040,4064,1 1468062700,4064,1 1468331007,4064,1
6108	1432874039,22033,1 1487325827,7916,1
6109	1438664388,20777,1
6110	1409969669,14868,1 1409969669,26350,1 1409986127,41757,1 1420457811,14868,1 1438358443,14868,1 1438358482,14868,1
6111	1397740754,26275,1 1400197567,52397,1 1411011597,22803,1 1411011597,37925,1 1437995913,48858,1 1446241840,6464,1 1452678646,22795,1 1454620348,22803,1 1458879923,22912,1 1488793290,44089,1
6113	1446032649,34018,1
6114	1477433457,29230,1
6115	1467618096,30334,1
6116	1444575947,3903,1 1479894106,3903,1 1485152169,3903,1
6119	1388803278,43008,1 1404195250,10709,1 1425028463,35053,1 1437287207,3242,1 1449176507,46012,1
6120	1455873256,48342,1 1482211440,34924,1
6121	1459391779,6123,1
6122	1390264211,30010,1
6123	1407506936,12182,1 1411606464,31788,1 1423132440,33659,1
6124	1426098111,33659,1 1442565900,32519,1
6125	1472107012,32503,1
6126	1472352036,5935,1 1473997246,5935,1
6127	1449746027,35964,1 1465387446,31570,1
6128	1392356639,16667,1 1409233030,3699,1 1409384128,35053,1 1482575451,52770,1
6129	1413387463,8424,1
6130	1487270622,31106,1
6131	1448060580,39739,1
6132	1397357734,45235,1 1431383064,48212,1 1457768050,52157,1
6134	1404067037,10978,1
6135	1413692988,11787,1
6137	1460441405,14469,1 1464303711,14469,1 1467378734,14469,1 1470384407,14469,1 1479341809,35053,1 1480182278,14469,1 1485775796,14469,1 1490843314,14469,1
6138	1434276660,19251,1 1434276660,19718,1
6139	1475450148,8264,1 1477482602,8264,1
6140	1414571801,17014,1 1415864532,33195,1 1423359388,31519,1 1430186985,20133,1 1453249737,4356,1 1462842790,40198,1 1485270805,51187,1
6142	1438767390,40570,1
6143	1388796613,44373,1 1397353770,9866,1 1397637984,21307,1 1398256542,21307,1 1421381635,9866,1 1423188622,44373,1 1424481216,21307,1 1426423423,21307,1 1433133167,21307,1 1436152195,21307,1 1436763703,21307,1 1437966049,21307,1 1438227776,21307,1 1439892881,21307,1 1440046503,21307,1 1442403382,21307,1 1448700591,34611,1 1450761799,52631,1 1458079192,17998,1 1464907823,21307,1 1466336834,21307,1 1470527184,33789,1 1476666347,21307,1 1479442333,37730,1 1479863160,38850,1 1484088974,45674,1 1484532427,38850,1 1485838313,37730,1 1486969262,37730,1 1491118422,33064,1 1492410701,10604,1
6144	1428495157,48412,1 1430357227,51614,1 1440949187,48412,1
6145	1476033513,3779,1 1476050086,248,1 1476061540,10822,1
6146	1411383925,25639,1
6147	1481809333,35053,1 1482276630,46149,1 1483061790,11700,1 1483228912,50596,1 1483406562,11700,1 1483676998,1858,1 1485808124,32409,1 1489440387,17998,1
6148	1476769036,18310,1 1487889574,22865,1 1487889574,44210,1
6149	1481386245,36013,1 1483579151,36043,1 1484636300,22884,1 1485422996,2459,1 1485655489,49555,1 1485830883,2459,1 1486331641,2459,1 1486462204,22884,1 1486547165,38912,1 1486704742,2459,1 1487397635,22678,1 1487650952,24472,1 1488081940,36005,1 1488590877,40287,1 1489044521,12292,1 1489888140,36005,1 1491010198,18510,1 1491193277,15080,1 1491337883,5283,1 1491364170,18510,1 1491471705,5283,1 1491541749,15080,1 1491720058,40287,1 1491852989,36005,1 1491958375,5283,1 1492390245,36005,1 1492995929,36005,1 1493208765,2459,1 1493340971,40287,1 1493342680,36091,1
6150	1428023308,3284,1 1428023308,47350,1 1428284313,3284,1 1428295031,28897,1 1428379134,28897,1 1444516510,3284,1 1444516510,28897,1
6151	1398126196,22033,1
6152	1470359163,22033,1 1488848157,24852,1 1488922276,43520,1 1489540069,43524,1
6153	1469510047,17751,1
6154	1433741900,3284,1 1451097097,47350,1 1479417394,38749,1 1482765306,17141,1
6155	1396708589,38643,1
6156	1425125725,8264,1
6158	1449619078,26672,1 1481162607,26672,1 1487068329,51187,1
6159	1439641127,30316,1
6160	1474781164,11365,1
6161	1456459799,49006,1
6162	1398275064,20133,1 1410349738,20133,1 1410504625,20133,1 1417670070,20133,1 1430051202,6158,1 1450323196,20133,1 1450323196,32736,1
6163	1420286042,19034,1
6164	1490764307,29278,1 1493105959,29278,1
6165	1427096495,16183,1
6166	1394149453,22033,1 1403173313,23701,1 1459940252,30629,1
6168	1457481285,29152,1
6169	1484038384,28360,1
6170	1489708673,20742,1 1491585684,20742,1
6171	1430381380,6172,1
6173	1481387849,6172,1
6174	1440062887,22033,1
6175	1440107816,16741,1
6176	1430484914,22033,1 1439899420,11545,1 1460266516,19679,1 1462873082,22867,1
6178	1431930908,51180,1
6179	1483962016,50269,1
6180	1454682059,26756,1
6181	1406505667,12226,1 1408526007,34896,1 1411004729,34896,1 1423184439,30256,1 1429790155,11950,1 1440319276,30256,1 1460722652,34896,1
6182	1451384993,48212,1
6183	1469402022,8967,1
6184	1398005420,22033,1 1420566031,6151,1 1454378114,22033,1
6185	1389132362,7842,1 1393372173,28354,1 1393752523,52280,1 1394061763,22033,1 1397799240,14013,1 1399355728,14013,1 1400021886,6192,1 1401802167,7842,1 1409374361,3674,1 1409941187,46074,1 1411473520,14013,1 1415232072,14013,1 1415771640,6192,1 1417872114,3758,1 1422024082,12331,1 1423440023,40198,1 1425124777,35053,1 1433382258,24726,1 1436520633,6192,1 1436881416,7842,1 1442052301,24521,1 1442282108,7835,1 1442347766,35053,1 1443449956,8961,1 1445847690,3788,1 1451255009,7842,1 1451328286,49032,1 1453034640,6191,1 1459760411,7842,1 1460460870,24481,1 1462882417,241,1 1463549695,6192,1 1467077145,40852,1 1473548704,6192,1 1475897486,53016,1 1476497700,7853,1 1477881344,3758,1 1482962574,3242,1 1484214574,28354,1 1484349717,14017,1 1485287548,24521,1 1487822991,6189,1 1488175631,30629,1 1492509280,28354,1
6186	1469470722,30256,1 1473713470,30264,1 1479932923,6185,1
6187	1436370429,6185,1
6188	1491101125,6185,1
6189	1446549929,6185,1 1459040248,6185,1 1464272814,6192,1 1487138477,39417,1
6190	1440318869,25822,1 1450415087,14458,1 1460046539,41795,1 1474522868,51469,1
6192	1405999448,6185,1 1412131898,7853,1 1426496285,6185,1 1460037290,6185,1 1489831053,14013,1 1492507133,6185,1
6193	1398155909,52858,1 1423467678,19172,1 1427183605,30463,1 1470102701,3669,1 1481452133,32069,1 1483335996,5379,1
6195	1451523382,4620,1 1474663361,4620,1
6197	1440659376,6809,1 1440812220,6809,1 1441009361,28501,1 1441194651,3699,1 1441656179,6809,1 1441968976,6809,1 1442361776,8659,1 1442569046,28501,1 1443298621,6809,1 1443495803,6809,1 1443557278,3638,1 1443933558,45352,1 1444279095,3645,1 1444407904,6809,1 1444497429,6809,1 1445052111,6809,1 1445191392,6809,1 1445309992,34758,1 1445617681,31651,1 1447226066,31651,1 1447303409,3064,1 1447657058,6809,1 1447876454,3035,1 1448315015,50513,1 1449656439,3699,1 1449838661,3699,1 1450470495,28501,1 1451041858,3699,1 1451232516,28501,1 1451555198,6809,1 1451591501,28501,1 1452033406,6809,1 1452098494,28501,1 1452542970,6809,1 1452806290,6809,1 1453097334,6809,1 1453400187,6809,1 1453752009,6809,1 1453912582,3645,1 1455046102,6809,1 1455741669,6809,1 1456961571,28501,1 1457120903,6809,1 1457121684,3645,1 1457532615,50513,1 1458394889,6809,1 1458910782,6809,1 1459517439,6809,1 1459601117,28501,1 1459971769,10236,1 1461105696,6809,1 1461351304,31651,1 1461537420,6809,1 1461804742,28501,1 1461994352,6809,1 1462214211,6809,1 1462397867,6809,1 1462654834,28501,1 1463170100,3699,1 1463341965,3699,1 1463396182,50513,1 1463613736,6809,1 1463833068,6809,1 1464120891,28501,1 1464495659,6809,1 1464640105,45352,1 1464920011,28501,1 1465244893,6809,1 1465290002,31651,1 1465414796,3035,1 1465711629,7531,1 1465711629,37974,1 1465779894,21297,1 1465929496,6809,1 1466199555,3078,1 1466765946,6809,1 1466819325,20521,1 1467167834,3699,1 1467226916,6809,1 1467379713,6809,1 1467506652,28501,1 1467654955,6809,1 1467890825,6809,1 1468446953,28501,1 1468447373,6809,1 1468584947,6809,1 1468634102,28501,1 1468798825,6809,1 1468798825,28501,1 1469224058,28501,1 1469323465,3645,1 1469664587,6809,1 1470857931,6809,1 1471257238,6809,1 1471462625,6809,1 1471598346,6809,1 1472074257,3645,1 1472430134,28501,1 1472718787,3645,1 1472995801,28501,1 1473247629,3645,1 1473432079,28501,1 1473558657,28501,1 1474743091,3699,1 1474743091,28501,1 1474854554,28501,1 1475205138,3064,1 1475346497,6809,1 1475712253,6809,1 1475874410,28501,1 1476293968,3645,1 1477353147,45352,1 1477518245,6809,1 1477924650,28501,1 1477959822,31651,1 1477993915,6809,1 1478737843,28501,1 1478891980,3645,1 1478932264,6809,1 1479071922,28501,1 1479224826,28501,1 1479413210,6809,1 1479748345,6809,1 1479918552,6809,1 1480067775,6809,1 1480193803,28501,1 1480460921,6809,1 1480713739,6809,1 1481228581,28501,1 1481538880,6809,1 1481571092,866,1 1481791877,6809,1 1482603423,6809,1 1483476870,3645,1 1483476870,6809,1 1483693248,6809,1 1483703453,28501,1 1483994920,31651,1 1484803526,6809,1 1486420835,31651,1 1486600259,14070,1 1486839154,6809,1 1487337136,3699,1 1487591638,6809,1 1487785758,6809,1 1488366996,6809,1 1488550572,6809,1 1488802080,19914,1 1488975871,3638,1 1489746912,3638,1 1490015629,28501,1 1490225858,3699,1 1490596297,28501,1 1490688911,1622,1 1490923462,6809,1 1490955209,28501,1 1491167777,28501,1 1491253243,6809,1 1491291788,21504,1 1491521831,6809,1 1491870274,3645,1 1491895366,3638,1 1492367354,6809,1 1492371577,3035,1
6198	1447524112,6196,1
6199	1424449026,15332,1
6200	1439345083,5986,1
6201	1455755617,5954,1 1455934182,5954,1 1456096947,5954,1 1457083466,5954,1 1457282535,5954,1 1461116267,9677,1
6202	1472540177,6210,1
6203	1442986872,6210,1
6204	1406741282,6210,1 1428480699,6210,1 1439081442,16850,1 1443046543,39608,1 1448578258,6210,1 1449301841,6210,1 1488532920,6210,1
6205	1464150898,20972,1
6206	1432874542,22033,1 1434503566,6210,1 1486449965,6208,1
6207	1438069592,21701,1
6208	1460081367,45465,1
6210	1388731790,18418,1 1389163389,13284,1 1389169963,3207,1 1389617874,40978,1 1390296481,45465,1 1390710891,49479,1 1391742318,22033,1 1392105099,39770,1 1393451104,53484,1 1393758289,19372,1 1393820760,18418,1 1393900707,36269,1 1394514849,31043,1 1394782380,22033,1 1395723779,22033,1 1395928610,24966,1 1396322244,40663,1 1396409539,18418,1 1397692536,34393,1 1398043428,18418,1 1399515679,2826,1 1400082748,12729,1 1400571411,4587,1 1403814457,17998,1 1404162904,12729,1 1404184260,22033,1 1404395929,12729,1 1404869798,8264,1 1406271267,48075,1 1406680429,12729,1 1407134718,12729,1 1407454974,52311,1 1407998590,45465,1 1408239003,10236,1 1408374432,44810,1 1408672500,2826,1 1414145641,51148,1 1415257495,52311,1 1415309147,22033,1 1416193150,13756,1 1416448336,53484,1 1416842098,52538,1 1418872877,12729,1 1422005708,3242,1 1423554017,39770,1 1424661770,7962,1 1425525530,22033,1 1425899393,7750,1 1426173970,20562,1 1426372749,52737,1 1427547456,52935,1 1429853136,45465,1 1430125369,52174,1 1430448088,45465,1 1430533918,1371,1 1430973152,6214,1 1431132656,12933,1 1432617026,27449,1 1432651928,24424,1 1432777621,48212,1 1432915164,30334,1 1433412783,45461,1 1436332930,22033,1 1437280465,6204,1 1437463330,3242,1 1437720113,22033,1 1437793758,35053,1 1437959244,45465,1 1438310643,45465,1 1438381628,18440,1 1438653478,6204,1 1438757656,38749,1 1439288000,13022,1 1439430242,3242,1 1439981028,15826,1 1440024328,26275,1 1440124051,51187,1 1440423743,45630,1 1441499048,26275,1 1441703805,2826,1 1442219986,37824,1 1442838073,24966,1 1444376040,28708,1 1444809119,20998,1 1444983359,3242,1 1444999461,28452,1 1445381015,45553,1 1445430354,28708,1 1445766823,45465,1 1446125396,28708,1 1446454291,24327,1 1447132695,18440,1 1447412794,45461,1 1447591485,35053,1 1447646417,39770,1 1447670428,22033,1 1449399190,35076,1 1449790608,52311,1 1450143621,28708,1 1451005315,43239,1 1451198260,53357,1 1451291678,13397,1 1452228792,22033,1 1452662593,22683,1 1453316839,18440,1 1453761627,24966,1 1454000970,39770,1 1454492131,8951,1 1455918923,47937,1 1456802081,18723,1 1457126764,12729,1 1457497390,53016,1 1458294195,22033,1 1458300066,16400,1 1459100660,45471,1 1459397974,12765,1 1459418949,44159,1 1459465285,13091,1 1459585744,18723,1 1460069895,22033,1 1460270330,3242,1 1460422953,1163,1 1460596389,2701,1 1461072155,6209,1 1461213503,2701,1 1462494271,48212,1 1463438878,18723,1 1463616257,22033,1 1465881163,8951,1 1466065800,48212,1 1466068097,45465,1 1466226967,8029,1 1466855911,18745,1 1467981713,3242,1 1469769391,52935,1 1470270508,22490,1 1470380834,30334,1 1471585500,34393,1 1472468533,13547,1 1472644986,28076,1 1473081335,40570,1 1473915658,45465,1 1473993717,7182,1 1474605143,48212,1 1474870173,22033,1 1475129460,18709,1 1475200532,27449,1 1477641446,28983,1 1478390733,13662,1 1478590165,53340,1 1479659979,18440,1 1480315606,16098,1 1481422219,52935,1 1481736793,12933,1 1482248656,45465,1 1482961829,27768,1 1483244458,20627,1 1483485788,813,1 1484220191,45465,1 1484900189,20998,1 1485176560,14923,1 1486432409,22033,1 1486521232,43008,1 1486531036,22033,1 1487038008,22033,1 1487473067,16991,1 1487891177,27885,1 1487983068,35053,1 1487990543,29278,1 1488153756,34393,1 1488925636,14042,1 1489294771,11720,1 1489487741,20117,1 1489814476,36485,1 1490660227,22033,1 1490838220,18723,1 1491942325,1163,1 1492151268,45465,1 1492324859,46232,1
6211	1389650092,6210,1
6212	1446993782,53484,1
6213	1414745942,6210,1 1419807258,6210,1 1421091465,6210,1 1422153717,6210,1 1425271331,6210,1 1429011600,6210,1 1430017196,6210,1 1430786819,6210,1 1434757091,6210,1 1436338453,6210,1 1436762505,6210,1 1438864424,44822,1 1440481138,17998,1 1449214039,48075,1 1449640543,6210,1 1450150890,48212,1 1457045668,6210,1 1457178704,6210,1 1461953507,6210,1 1466201847,8029,1 1467637930,6210,1 1470393225,6210,1 1471314174,3242,1 1475406621,6210,1 1475731512,17998,1 1486508641,48798,1 1488648114,6210,1 1493009318,6210,1
6216	1408948499,48748,1 1410243554,52858,1 1483417593,29152,1
6217	1416258081,2918,1 1425750978,3242,1 1427158284,22033,1 1438255423,21237,1
6218	1407496473,40153,1
6219	1396931405,51164,1 1398100078,15973,1 1408754945,12933,1 1409648630,6221,1 1425967038,40153,1 1432604763,5379,1 1434493145,53514,1 1440443089,40153,1 1461144123,51633,1 1493455248,40153,1
6222	1470578474,51463,1
6223	1416877216,53112,1 1418895948,53112,1
6224	1487715133,31172,1
6225	1406637560,5486,1 1422503558,47527,1 1423748332,47527,1
6226	1467271274,42161,1
6227	1449575832,42799,1 1460282298,42799,1 1462207538,35666,1
6228	1410354983,35053,1 1423749693,17998,1 1426432045,3242,1 1442333371,38524,1 1442945663,52309,1 1476422826,26699,1 1481755298,41313,1
6229	1492470659,34035,1
6231	1491368649,36520,1
6232	1389335234,22033,1 1394108525,44236,1 1408352409,2902,1 1412931553,22033,1 1415076076,44776,1 1417684889,24852,1 1419566839,35053,1 1422865339,48212,1 1429259606,22033,1 1429317687,30334,1 1440330277,19034,1 1444215289,46149,1 1449576179,26079,1 1451252955,43239,1 1451646424,48212,1 1455126926,35053,1 1465514764,51654,1 1470695439,35694,1 1470702271,1629,1 1473756338,26079,1 1474928615,15947,1 1475213792,49957,1 1483916693,17998,1 1486341298,12530,1 1488925990,29152,1
6233	1456459739,35053,1
